long,lat,year,TimePeriod,RCP,scenario,treecanopy_percent,Ann_Herb_percent,Bare_percent,Herb_percent,Litter_percent,Shrub_percent,DrySoilDays_Summer_whole,Evap_Summer,ExtremeShortTermDryStress_Summer_whole,FrostDays_Winter,NonDrySWA_Summer_whole,PPT_Winter,PPT_Summer,T_Winter,T_Summer,Tmax_Summer,Tmin_Winter,VWC_Winter_whole,VWC_Spring_whole,VWC_Summer_whole,VWC_Fall_whole
-110.029,37.612,1994,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,2.106,36.17,84.0,0.002,3.29,2.63,-0.448,24.358,37.15,-14.25,0.073,0.065,0.059,0.07
-110.029,37.612,1995,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,4.414,35.18,67.0,0.04,7.39,6.94,1.735,21.885,37.05,-10.55,0.102,0.112,0.06,0.06
-110.029,37.612,1996,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,3.338,35.17,66.0,0.002,3.06,4.96,1.532,23.984,35.85,-12.35,0.063,0.061,0.06,0.083
-110.029,37.612,1997,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,3.853,33.26,70.0,0.36,8.51,9.13,0.712,21.87,35.15,-13.75,0.131,0.108,0.064,0.078
-110.029,37.612,1998,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,3.318,35.48,84.0,0.093,5.4,5.71,0.038,22.305,36.95,-11.65,0.091,0.072,0.061,0.087
-110.029,37.612,1999,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,6.403,32.86,71.0,0.442,2.85,15.09,1.846,21.444,34.05,-14.95,0.116,0.078,0.065,0.061
-110.029,37.612,2000,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,3.365,35.68,64.0,0.001,5.55,4.91,1.359,23.707,36.55,-12.45,0.074,0.073,0.059,0.083
-110.029,37.612,2001,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,4.263,35.01,79.0,0.162,6.34,8.57,0.284,22.908,35.75,-12.85,0.109,0.093,0.062,0.06
-110.029,37.612,2002,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,2.406,35.99,86.0,0.0,2.32,3.02,-0.886,23.997,37.05,-14.35,0.067,0.06,0.059,0.084
-110.029,37.612,2003,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,3.281,36.62,73.0,0.055,6.15,5.79,1.331,24.036,37.85,-12.15,0.076,0.079,0.06,0.084
-110.029,37.612,2004,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,2.107,33.96,81.0,0.0,6.41,2.62,-0.882,22.476,34.95,-15.05,0.09,0.074,0.059,0.103
-110.029,37.612,2005,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,4.082,37.07,66.0,0.153,13.26,8.42,1.339,22.049,38.05,-14.25,0.166,0.119,0.062,0.07
-110.029,37.612,2006,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,4.246,35.47,83.0,0.045,1.92,7.33,0.674,23.679,36.75,-14.85,0.067,0.074,0.06,0.123
-110.029,37.612,2007,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,3.888,35.51,81.0,0.082,3.36,7.72,-0.297,23.738,36.05,-16.35,0.129,0.081,0.061,0.068
-110.029,37.612,2008,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,3.48,33.94,79.0,0.086,13.91,7.08,-2.33,22.058,34.95,-18.65,0.113,0.114,0.061,0.062
-110.029,37.612,2009,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,2.089,34.68,75.0,0.01,6.38,2.67,0.108,22.193,36.05,-17.15,0.096,0.075,0.059,0.062
-110.029,37.612,2010,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,4.395,35.44,86.0,0.487,12.92,10.77,-2.438,22.403,37.55,-17.35,0.068,0.114,0.066,0.068
-110.029,37.612,2011,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,3.97,34.6,76.0,0.018,5.85,5.72,-0.793,22.781,35.65,-22.85,0.083,0.07,0.06,0.068
-110.029,37.612,2012,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,2.802,34.93,87.0,0.167,5.75,6.95,0.054,23.754,35.55,-14.75,0.084,0.069,0.061,0.064
-110.029,37.612,2013,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,3.179,35.98,81.0,0.195,7.9,8.15,-1.218,22.728,38.35,-19.45,0.093,0.08,0.062,0.139
-110.029,37.612,2014,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,3.41,34.25,70.0,0.136,3.99,7.12,0.639,21.817,35.65,-17.75,0.15,0.095,0.061,0.072
-110.029,37.612,2015,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,5.357,34.77,58.0,0.321,7.48,13.2,1.804,22.05,36.15,-15.05,0.081,0.077,0.064,0.088
-110.029,37.612,2016,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,3.645,35.8,75.0,0.151,7.13,7.39,-1.163,23.43,37.65,-16.75,0.111,0.092,0.061,0.062
-110.029,37.612,2017,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,3.171,35.83,60.0,0.072,9.7,6.41,1.061,23.94,37.25,-14.65,0.102,0.086,0.06,0.061
-110.029,37.612,2018,Hist,historical,sc1,19.417,0.0,51.456,6.796,9.709,19.417,0.0,1.928,34.75,69.0,0.034,2.74,4.36,2.124,24.311,35.55,-12.35,0.062,0.061,0.06,0.099
-110.028,37.58,1980,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,1.53,36.11,77.0,0.023,14.27,2.56,0.907,23.038,36.95,-12.45,0.117,0.097,0.045,0.054
-110.028,37.58,1981,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,5.321,35.98,79.0,0.049,2.31,9.97,3.364,23.086,37.45,-9.45,0.053,0.059,0.047,0.094
-110.028,37.58,1982,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,4.541,34.74,85.0,0.223,4.0,10.16,-0.051,21.885,36.55,-16.65,0.1,0.066,0.05,0.069
-110.028,37.58,1983,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,5.334,33.58,85.0,0.151,7.08,10.85,0.386,21.081,34.45,-15.15,0.114,0.105,0.049,0.072
-110.028,37.58,1984,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,5.496,33.88,91.0,0.064,4.8,9.8,-1.132,21.73,35.25,-18.55,0.105,0.068,0.047,0.071
-110.028,37.58,1985,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,2.238,36.23,87.0,0.124,7.75,5.08,-1.036,23.215,37.45,-18.35,0.106,0.105,0.048,0.11
-110.028,37.58,1986,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,4.63,34.09,74.0,0.12,2.24,10.29,2.234,22.256,34.95,-11.65,0.119,0.067,0.048,0.106
-110.028,37.58,1987,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,4.452,33.11,85.0,0.361,6.21,11.79,-0.445,21.853,34.15,-14.15,0.132,0.09,0.053,0.083
-110.028,37.58,1988,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,4.772,34.57,86.0,0.044,5.37,8.8,-1.293,23.041,35.65,-16.25,0.119,0.084,0.046,0.052
-110.028,37.58,1989,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.25,36.52,86.0,0.142,5.17,7.23,-1.915,22.368,38.15,-19.75,0.052,0.055,0.048,0.045
-110.028,37.58,1990,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.262,36.03,83.0,0.018,3.62,5.8,-0.146,23.064,37.25,-14.75,0.047,0.05,0.046,0.077
-110.028,37.58,1991,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,4.054,33.55,84.0,0.032,4.98,6.87,-2.138,22.146,34.65,-24.75,0.078,0.075,0.046,0.075
-110.028,37.58,1992,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.622,33.32,85.0,0.035,6.46,6.29,-1.342,21.517,34.25,-14.45,0.117,0.092,0.046,0.062
-110.028,37.58,1993,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,2.726,33.62,84.0,0.106,13.87,6.06,-1.371,21.118,34.65,-14.15,0.107,0.092,0.047,0.07
-110.028,37.58,1994,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,2.07,36.27,85.0,0.0,3.24,2.76,-0.512,24.363,37.15,-14.45,0.066,0.051,0.045,0.061
-110.028,37.58,1995,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,4.097,35.35,67.0,0.041,7.26,7.15,1.675,21.893,37.25,-10.85,0.112,0.088,0.047,0.046
-110.028,37.58,1996,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.38,35.29,66.0,0.001,3.02,5.17,1.475,23.995,35.95,-12.65,0.051,0.046,0.045,0.084
-110.028,37.58,1997,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.741,33.41,70.0,0.393,8.39,9.41,0.661,21.889,35.35,-13.85,0.135,0.088,0.053,0.07
-110.028,37.58,1998,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.51,35.63,85.0,0.117,5.26,6.45,-0.018,22.315,37.15,-11.75,0.085,0.061,0.048,0.089
-110.028,37.58,1999,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,6.316,33.03,73.0,0.367,2.86,15.07,1.799,21.471,34.25,-15.15,0.122,0.067,0.053,0.046
-110.028,37.58,2000,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.257,35.84,66.0,0.001,5.35,5.1,1.316,23.716,36.75,-12.75,0.065,0.066,0.045,0.082
-110.028,37.58,2001,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,4.091,35.2,79.0,0.126,6.18,8.58,0.254,22.953,35.95,-13.05,0.116,0.09,0.048,0.046
-110.028,37.58,2002,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,2.336,36.16,86.0,0.0,2.19,3.21,-0.941,24.017,37.15,-14.35,0.054,0.045,0.045,0.087
-110.028,37.58,2003,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.242,36.77,76.0,0.04,6.05,5.86,1.273,24.048,38.05,-12.25,0.073,0.076,0.046,0.086
-110.028,37.58,2004,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,2.133,34.13,82.0,0.0,6.21,2.81,-0.933,22.493,35.05,-15.15,0.09,0.07,0.045,0.107
-110.028,37.58,2005,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.966,37.2,67.0,0.133,13.15,8.51,1.289,22.072,38.15,-14.45,0.143,0.085,0.048,0.06
-110.028,37.58,2006,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,4.289,35.6,85.0,0.033,1.86,7.66,0.615,23.683,36.95,-15.05,0.05,0.067,0.046,0.103
-110.028,37.58,2007,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.762,35.63,81.0,0.071,3.43,7.95,-0.309,23.831,36.15,-16.45,0.09,0.053,0.047,0.057
-110.028,37.58,2008,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.389,34.12,79.0,0.057,13.43,7.04,-2.329,22.179,35.15,-18.75,0.121,0.084,0.047,0.049
-110.028,37.58,2009,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,1.939,34.86,75.0,0.004,6.18,2.68,0.145,22.296,36.25,-17.25,0.097,0.067,0.045,0.048
-110.028,37.58,2010,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,4.369,35.67,85.0,0.438,12.8,10.73,-2.45,22.461,37.65,-17.35,0.057,0.089,0.054,0.058
-110.028,37.58,2011,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.707,34.71,78.0,0.013,5.41,5.8,-0.919,22.77,35.75,-22.85,0.075,0.056,0.045,0.057
-110.028,37.58,2012,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.106,35.04,89.0,0.169,5.72,7.51,-0.038,23.733,35.65,-14.75,0.078,0.057,0.048,0.051
-110.028,37.58,2013,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.088,36.05,84.0,0.186,7.97,8.15,-1.229,22.741,38.35,-19.75,0.094,0.072,0.049,0.11
-110.028,37.58,2014,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.401,34.41,71.0,0.111,3.95,7.37,0.569,21.873,35.85,-17.75,0.119,0.064,0.048,0.063
-110.028,37.58,2015,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,5.2,34.86,62.0,0.325,7.77,13.73,1.651,22.055,36.65,-16.25,0.073,0.074,0.052,0.093
-110.028,37.58,2016,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.379,35.98,77.0,0.162,7.26,7.64,-1.198,23.453,37.65,-17.05,0.125,0.079,0.048,0.049
-110.028,37.58,2017,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,3.042,36.01,61.0,0.067,10.0,6.74,0.993,23.943,37.55,-15.55,0.107,0.077,0.047,0.046
-110.028,37.58,2018,Hist,historical,sc1,12.0,0.0,56.0,11.0,8.0,12.0,0.0,1.947,34.94,72.0,0.026,2.8,4.63,2.037,24.336,35.65,-12.85,0.049,0.046,0.046,0.097
-110.028,37.587,1980,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,1.458,36.11,77.0,0.021,14.27,2.56,0.907,23.038,36.95,-12.45,0.127,0.071,0.039,0.058
-110.028,37.587,1981,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,5.132,35.98,79.0,0.033,2.31,9.97,3.364,23.086,37.45,-9.45,0.056,0.061,0.041,0.082
-110.028,37.587,1982,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,4.346,34.95,85.0,0.142,4.0,10.16,-0.051,21.885,36.55,-16.65,0.088,0.054,0.046,0.084
-110.028,37.587,1983,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,5.164,33.58,85.0,0.132,7.08,10.85,0.386,21.081,34.45,-15.15,0.125,0.08,0.047,0.075
-110.028,37.587,1984,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,5.293,33.88,91.0,0.052,4.8,9.8,-1.132,21.73,35.25,-18.55,0.104,0.055,0.043,0.076
-110.028,37.587,1985,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,2.217,36.23,87.0,0.085,7.75,5.08,-1.036,23.215,37.45,-18.35,0.102,0.084,0.043,0.09
-110.028,37.587,1986,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,4.489,34.09,74.0,0.09,2.24,10.29,2.234,22.256,34.95,-11.65,0.085,0.05,0.044,0.098
-110.028,37.587,1987,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,4.353,33.11,85.0,0.23,6.21,11.79,-0.445,21.853,34.15,-14.15,0.107,0.065,0.051,0.079
-110.028,37.587,1988,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,4.635,34.57,86.0,0.032,5.37,8.8,-1.293,23.041,35.65,-16.25,0.083,0.061,0.041,0.053
-110.028,37.587,1989,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.207,36.52,86.0,0.128,5.17,7.23,-1.915,22.368,38.15,-19.75,0.051,0.055,0.046,0.039
-110.028,37.587,1990,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.192,36.03,83.0,0.017,3.62,5.8,-0.146,23.064,37.25,-14.75,0.043,0.052,0.04,0.087
-110.028,37.587,1991,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.897,33.55,84.0,0.023,4.98,6.87,-2.138,22.146,34.65,-24.75,0.074,0.067,0.041,0.081
-110.028,37.587,1992,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.495,33.32,85.0,0.026,6.46,6.29,-1.342,21.517,34.25,-14.45,0.085,0.071,0.041,0.072
-110.028,37.587,1993,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,2.678,33.62,84.0,0.098,13.87,6.06,-1.371,21.118,34.65,-14.15,0.106,0.068,0.043,0.084
-110.028,37.587,1994,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,2.024,36.27,85.0,0.0,3.24,2.76,-0.512,24.363,37.15,-14.45,0.061,0.05,0.038,0.07
-110.028,37.587,1995,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.864,35.35,67.0,0.035,7.26,7.15,1.675,21.893,37.25,-10.85,0.117,0.063,0.042,0.041
-110.028,37.587,1996,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.174,35.29,66.0,0.0,3.02,5.17,1.475,23.995,35.95,-12.65,0.052,0.041,0.039,0.09
-110.028,37.587,1997,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.563,33.41,70.0,0.203,8.39,9.41,0.661,21.889,35.35,-13.85,0.123,0.063,0.05,0.074
-110.028,37.587,1998,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.5,35.63,85.0,0.095,5.26,6.45,-0.018,22.315,37.15,-11.75,0.103,0.056,0.044,0.084
-110.028,37.587,1999,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,6.124,33.03,73.0,0.323,2.86,15.07,1.799,21.471,34.25,-15.15,0.097,0.053,0.057,0.04
-110.028,37.587,2000,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.168,35.84,66.0,0.0,5.35,5.1,1.316,23.716,36.75,-12.75,0.084,0.069,0.038,0.079
-110.028,37.587,2001,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.989,35.2,79.0,0.1,6.18,8.58,0.254,22.953,35.95,-13.05,0.092,0.065,0.045,0.042
-110.028,37.587,2002,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,2.198,36.16,86.0,0.0,2.19,3.21,-0.941,24.017,37.15,-14.35,0.055,0.039,0.038,0.073
-110.028,37.587,2003,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.181,36.77,76.0,0.033,6.05,5.86,1.273,24.048,38.05,-12.25,0.066,0.064,0.04,0.071
-110.028,37.587,2004,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,2.037,34.13,82.0,0.0,6.21,2.81,-0.933,22.493,35.05,-15.15,0.101,0.061,0.038,0.097
-110.028,37.587,2005,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.916,37.2,67.0,0.111,13.15,8.51,1.289,22.072,38.15,-14.45,0.127,0.055,0.045,0.07
-110.028,37.587,2006,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,4.066,35.6,85.0,0.023,1.86,7.66,0.615,23.683,36.95,-15.05,0.044,0.068,0.04,0.087
-110.028,37.587,2007,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.685,35.63,81.0,0.049,3.43,7.95,-0.309,23.831,36.15,-16.45,0.05,0.044,0.042,0.061
-110.028,37.587,2008,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.253,34.12,79.0,0.055,13.43,7.04,-2.329,22.179,35.15,-18.75,0.116,0.062,0.043,0.046
-110.028,37.587,2009,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,1.831,34.86,75.0,0.003,6.18,2.68,0.145,22.296,36.25,-17.25,0.115,0.053,0.038,0.045
-110.028,37.587,2010,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,4.145,35.67,85.0,0.202,12.8,10.73,-2.45,22.461,37.65,-17.35,0.063,0.071,0.05,0.068
-110.028,37.587,2011,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.509,34.71,78.0,0.01,5.41,5.8,-0.919,22.77,35.75,-22.85,0.095,0.057,0.04,0.064
-110.028,37.587,2012,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,2.886,35.04,89.0,0.103,5.72,7.51,-0.038,23.733,35.65,-14.75,0.102,0.049,0.044,0.05
-110.028,37.587,2013,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.031,36.05,84.0,0.102,7.97,8.15,-1.229,22.741,38.35,-19.75,0.096,0.047,0.044,0.081
-110.028,37.587,2014,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.201,34.45,71.0,0.104,3.95,7.37,0.569,21.873,35.85,-17.75,0.09,0.047,0.044,0.066
-110.028,37.587,2015,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,4.963,34.86,62.0,0.23,7.77,13.73,1.651,22.055,36.65,-16.25,0.094,0.063,0.052,0.092
-110.028,37.587,2016,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,3.297,35.98,77.0,0.157,7.26,7.64,-1.198,23.453,37.65,-17.05,0.096,0.054,0.047,0.048
-110.028,37.587,2017,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,2.986,36.01,61.0,0.055,10.0,6.74,0.993,23.943,37.55,-15.55,0.12,0.052,0.042,0.042
-110.028,37.587,2018,Hist,historical,sc1,16.667,0.0,53.704,10.185,6.481,16.667,0.0,1.825,34.94,72.0,0.022,2.8,4.63,2.037,24.336,35.65,-12.85,0.049,0.041,0.04,0.077
-110.028,37.598,1980,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,1.475,36.11,74.0,0.033,14.21,2.57,0.969,23.066,36.95,-12.35,0.128,0.092,0.044,0.057
-110.028,37.598,1981,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,5.4,35.96,74.0,0.033,2.37,9.69,3.393,23.109,37.45,-9.35,0.068,0.068,0.045,0.102
-110.028,37.598,1982,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,4.429,34.88,82.0,0.233,4.12,9.99,0.004,21.926,36.55,-16.65,0.12,0.083,0.049,0.078
-110.028,37.598,1983,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,5.367,33.43,84.0,0.13,7.24,10.71,0.467,21.087,34.35,-14.95,0.14,0.1,0.047,0.08
-110.028,37.598,1984,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,5.287,33.69,91.0,0.059,5.07,9.48,-1.081,21.714,35.05,-18.25,0.125,0.085,0.045,0.081
-110.028,37.598,1985,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,2.058,36.12,87.0,0.108,8.04,4.65,-0.971,23.207,37.35,-18.25,0.124,0.101,0.046,0.115
-110.028,37.598,1986,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,4.609,33.95,73.0,0.132,2.3,10.35,2.282,22.239,34.85,-11.55,0.122,0.072,0.047,0.117
-110.028,37.598,1987,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,4.357,32.97,85.0,0.365,6.21,11.49,-0.414,21.801,34.05,-13.85,0.132,0.089,0.053,0.086
-110.028,37.598,1988,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,4.716,34.4,85.0,0.042,5.56,8.56,-1.235,23.015,35.45,-15.95,0.118,0.08,0.045,0.054
-110.028,37.598,1989,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,3.265,36.35,86.0,0.112,5.35,6.86,-1.882,22.327,37.95,-19.65,0.057,0.07,0.046,0.044
-110.028,37.598,1990,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,3.021,35.93,82.0,0.015,3.59,5.31,-0.086,23.051,37.15,-14.35,0.047,0.055,0.044,0.09
-110.028,37.598,1991,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,4.099,33.35,84.0,0.024,5.16,6.56,-2.077,22.115,34.45,-24.55,0.107,0.087,0.044,0.079
-110.028,37.598,1992,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,3.771,33.19,85.0,0.026,6.45,6.03,-1.279,21.509,34.15,-14.15,0.119,0.087,0.044,0.068
-110.028,37.598,1993,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,2.664,33.51,83.0,0.109,13.61,6.03,-1.317,21.11,34.55,-13.85,0.118,0.089,0.046,0.081
-110.028,37.598,1994,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,2.037,36.17,84.0,0.0,3.29,2.63,-0.448,24.358,37.15,-14.25,0.093,0.06,0.043,0.068
-110.028,37.598,1995,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,4.243,35.18,67.0,0.03,7.39,6.94,1.735,21.885,37.05,-10.55,0.134,0.081,0.045,0.045
-110.028,37.598,1996,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,3.246,35.17,66.0,0.001,3.06,4.96,1.532,23.984,35.85,-12.35,0.054,0.046,0.044,0.1
-110.028,37.598,1997,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,3.785,33.26,70.0,0.333,8.51,9.13,0.712,21.87,35.15,-13.75,0.141,0.08,0.052,0.081
-110.028,37.598,1998,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,3.199,35.48,84.0,0.075,5.4,5.71,0.038,22.305,36.95,-11.65,0.124,0.078,0.045,0.089
-110.028,37.598,1999,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,6.304,32.86,71.0,0.382,2.85,15.09,1.846,21.444,34.05,-14.95,0.132,0.07,0.054,0.045
-110.028,37.598,2000,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,3.214,35.68,64.0,0.001,5.55,4.91,1.359,23.707,36.55,-12.45,0.082,0.084,0.043,0.087
-110.028,37.598,2001,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,4.115,35.01,79.0,0.124,6.34,8.57,0.284,22.908,35.75,-12.85,0.128,0.083,0.047,0.045
-110.028,37.598,2002,Hist,historical,sc1,13.793,0.0,54.31,8.621,12.931,13.793,0.0,2.326,35.99,86.0,0.0,2.32,3.02,-0.886,23.997,37.05,-14.35,0.062,0.049,0.043,0.095
